director_name,movie_title,movie_imdb_link,title_year,imdb_score
Peter Hewitt,The Borrowers,https://www.imdb.com/title/tt0118755/?ref_=fn_tt_tt_1,1997,5.8
Ron Howard,Frost/Nixon,https://www.imdb.com/title/tt0870111/?ref_=fn_tt_tt_1,2008,7.7
George Clooney,Confessions of a Dangerous Mind,https://www.imdb.com/title/tt0270288/?ref_=fn_tt_tt_1,2002,7.1
Reginald Hudlin,Serving Sara,https://www.imdb.com/title/tt0261289/?ref_=fn_tt_tt_1,2002,5.3
Ben Falcone,The Boss,https://www.imdb.com/title/tt2702724/?ref_=fn_tt_tt_1,2016,5.3
Richard Attenborough,Cry Freedom,https://www.imdb.com/title/tt0092804/?ref_=fn_tt_tt_1,1987,7.5
Lawrence Kasdan,Mumford,https://www.imdb.com/title/tt0140397/?ref_=fn_tt_tt_1,1999,6.9
Don Mancini,Seed of Chucky,https://www.imdb.com/title/tt0387575/?ref_=fn_tt_tt_1,2004,4.9
John Maybury,The Jacket,https://www.imdb.com/title/tt0366627/?ref_=fn_tt_tt_1,2005,7.1
Ron Clements,Aladdin,https://www.imdb.com/title/tt0103639/?ref_=fn_tt_tt_1,1992,8
F. Gary Gray,Straight Outta Compton,https://www.imdb.com/title/tt1398426/?ref_=fn_tt_tt_1,2015,7.9
Steven Spielberg,Indiana Jones and the Temple of Doom,https://www.imdb.com/title/tt0087469/?ref_=fn_tt_tt_1,1984,7.6
Igor Kovalyov,The Rugrats Movie,https://www.imdb.com/title/tt0134067/?ref_=fn_tt_tt_1,1998,5.9
Lee Tamahori,Along Came a Spider,https://www.imdb.com/title/tt0164334/?ref_=fn_tt_tt_1,2001,6.3
Stephen Frears,Florence Foster Jenkins,https://www.imdb.com/title/tt4136084/?ref_=fn_tt_tt_1,2016,7.1
Robert Rodriguez,Once Upon a Time in Mexico,https://www.imdb.com/title/tt0285823/?ref_=fn_tt_tt_1,2003,6.4
John McTiernan,Die Hard,https://www.imdb.com/title/tt0095016/?ref_=fn_tt_tt_1,1988,8.2
David Wain,Role Models,https://www.imdb.com/title/tt0430922/?ref_=fn_tt_tt_1,2008,6.9
Adam McKay,The Big Short,https://www.imdb.com/title/tt1596363/?ref_=fn_tt_tt_1,2015,7.8
Ang Lee,Taking Woodstock,https://www.imdb.com/title/tt1127896/?ref_=fn_tt_tt_1,2009,6.7
Gavin O'Connor,Miracle,https://www.imdb.com/title/tt0349825/?ref_=fn_tt_tt_1,2004,7.5
Zack Snyder,Dawn of the Dead,https://www.imdb.com/title/tt0363547/?ref_=fn_tt_tt_1,2004,7.4
Adam Shankman,The Wedding Planner,https://www.imdb.com/title/tt0209475/?ref_=fn_tt_tt_1,2001,5.2
Shinji Aramaki,Harlock: Space Pirate,https://www.imdb.com/title/tt2668134/?ref_=fn_tt_tt_1,2013,6.5
Wes Anderson,The Royal Tenenbaums,https://www.imdb.com/title/tt0265666/?ref_=fn_tt_tt_1,2001,7.6
James Mangold,Identity,https://www.imdb.com/title/tt0309698/?ref_=fn_tt_tt_1,2003,7.3
Jon Turteltaub,Last Vegas,https://www.imdb.com/title/tt1204975/?ref_=fn_tt_tt_1,2013,6.6
John Glen,For Your Eyes Only,https://www.imdb.com/title/tt0082398/?ref_=fn_tt_tt_1,1981,6.8
Peter Chelsom,Serendipity,https://www.imdb.com/title/tt0240890/?ref_=fn_tt_tt_1,2001,6.9
Peter Hyams,Timecop,https://www.imdb.com/title/tt0111438/?ref_=fn_tt_tt_1,1994,5.8
Ben Stiller,Zoolander,https://www.imdb.com/title/tt0196229/?ref_=fn_tt_tt_1,2001,6.6
Lasse Hallström,Safe Haven,https://www.imdb.com/title/tt1702439/?ref_=fn_tt_tt_1,2013,6.7
Kenny Ortega,Hocus Pocus,https://www.imdb.com/title/tt0107120/?ref_=fn_tt_tt_1,1993,6.7
Scott Hicks,No Reservations,https://www.imdb.com/title/tt0481141/?ref_=fn_tt_tt_1,2007,6.3
Matthew Vaughn,Kick-Ass,https://www.imdb.com/title/tt1250777/?ref_=fn_tt_tt_1,2010,7.7
Ruben Fleischer,30 Minutes or Less,https://www.imdb.com/title/tt1622547/?ref_=fn_tt_tt_1,2011,6.1
Patrick Lussier,Dracula 2000,https://www.imdb.com/title/tt0219653/?ref_=fn_tt_tt_1,2000,4.9
Miguel Arteta,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",https://www.imdb.com/title/tt1698641/?ref_=fn_tt_tt_1,2014,6.2
Joe Wright,Pride & Prejudice,https://www.imdb.com/title/tt0414387/?ref_=fn_tt_tt_1,2005,7.8
Ridley Scott,Blade Runner,https://www.imdb.com/title/tt0083658/?ref_=fn_tt_tt_1,1982,8.2
Michael Caton-Jones,Rob Roy,https://www.imdb.com/title/tt0114287/?ref_=fn_tt_tt_1,1995,6.9
McG,3 Days to Kill,https://www.imdb.com/title/tt2172934/?ref_=fn_tt_tt_1,2014,6.2
James Gray,We Own the Night,https://www.imdb.com/title/tt0498399/?ref_=fn_tt_tt_1,2007,6.9
Janusz Kaminski,Lost Souls,https://www.imdb.com/title/tt0160484/?ref_=fn_tt_tt_1,2000,4.8
Jacques Perrin,Winged Migration,https://www.imdb.com/title/tt0301727/?ref_=fn_tt_tt_1,2001,8
Donald Petrie,Just My Luck,https://www.imdb.com/title/tt0397078/?ref_=fn_tt_tt_1,2006,5.3
Jay Roach,"Mystery, Alaska",https://www.imdb.com/title/tt0134618/?ref_=fn_tt_tt_1,1999,6.7
Brian Levant,The Spy Next Door,https://www.imdb.com/title/tt1273678/?ref_=fn_tt_tt_1,2010,5.4
Michael Ritchie,A Simple Wish,https://www.imdb.com/title/tt0120133/?ref_=fn_tt_tt_1,1997,5.4
John Carpenter,Ghosts of Mars,https://www.imdb.com/title/tt0228333/?ref_=fn_tt_tt_1,2001,4.9
David Gordon Green,Our Brand Is Crisis,https://www.imdb.com/title/tt1018765/?ref_=fn_tt_tt_1,2015,6.1
Burr Steers,Pride and Prejudice and Zombies,https://www.imdb.com/title/tt1374989/?ref_=fn_tt_tt_1,2016,5.8
Martin Scorsese,Kundun,https://www.imdb.com/title/tt0119485/?ref_=fn_tt_tt_1,1997,7
Robert B. Weide,How to Lose Friends & Alienate People,https://www.imdb.com/title/tt0455538/?ref_=fn_tt_tt_1,2008,6.5
Jeff Wadlow,Kick-Ass 2,https://www.imdb.com/title/tt1650554/?ref_=fn_tt_tt_1,2013,6.6
Agustín Díaz Yanes,Captain Alatriste: The Spanish Musketeer,https://www.imdb.com/title/tt0395119/?ref_=fn_tt_tt_1,2006,6.1
Camille Delamarre,Brick Mansions,https://www.imdb.com/title/tt1430612/?ref_=fn_tt_tt_1,2014,5.7
John Glen,Octopussy,https://www.imdb.com/title/tt0086034/?ref_=fn_tt_tt_1,1983,6.6
Judd Apatow,Knocked Up,https://www.imdb.com/title/tt0478311/?ref_=fn_tt_tt_1,2007,7
Nick Cassavetes,My Sister's Keeper,https://www.imdb.com/title/tt1078588/?ref_=fn_tt_tt_1,2009,7.4
Malcolm D. Lee,"Welcome Home, Roscoe Jenkins",https://www.imdb.com/title/tt0494652/?ref_=fn_tt_tt_1,2008,5.3
David Lean,A Passage to India,https://www.imdb.com/title/tt0087892/?ref_=fn_tt_tt_1,1984,7.4
Richard Eyre,Notes on a Scandal,https://www.imdb.com/title/tt0465551/?ref_=fn_tt_tt_1,2006,7.4
Gavin Hood,Rendition,https://www.imdb.com/title/tt0804522/?ref_=fn_tt_tt_1,2007,6.8
,Limitless,https://www.imdb.com/title/tt4422836/?ref_=fn_tt_tt_1,,7.9
Nicholas Meyer,Star Trek VI: The Undiscovered Country,https://www.imdb.com/title/tt0102975/?ref_=fn_tt_tt_1,1991,7.2
Callie Khouri,Divine Secrets of the Ya-Ya Sisterhood,https://www.imdb.com/title/tt0279778/?ref_=fn_tt_tt_1,2002,6
Jon Favreau,The Jungle Book,https://www.imdb.com/title/tt3040964/?ref_=fn_tt_tt_1,2016,7.8
Gary Fleder,Kiss the Girls,https://www.imdb.com/title/tt0119468/?ref_=fn_tt_tt_1,1997,6.6
John Landis,The Blues Brothers,https://www.imdb.com/title/tt0080455/?ref_=fn_tt_tt_1,1980,7.9
Sanaa Hamri,The Sisterhood of the Traveling Pants 2,https://www.imdb.com/title/tt1018785/?ref_=fn_tt_tt_1,2008,6.2
Todd Graff,Joyful Noise,https://www.imdb.com/title/tt1710396/?ref_=fn_tt_tt_1,2012,5.7
Chris Weitz,About a Boy,https://www.imdb.com/title/tt0276751/?ref_=fn_tt_tt_1,2002,7.1
Steve Miner,Lake Placid,https://www.imdb.com/title/tt0139414/?ref_=fn_tt_tt_1,1999,5.6
Paul McGuigan,Lucky Number Slevin,https://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,2006,7.8
Philip Kaufman,The Right Stuff,https://www.imdb.com/title/tt0086197/?ref_=fn_tt_tt_1,1983,7.9
Roland Emmerich,Anonymous,https://www.imdb.com/title/tt1521197/?ref_=fn_tt_tt_1,2011,6.9
Wolfgang Petersen,The NeverEnding Story,https://www.imdb.com/title/tt0088323/?ref_=fn_tt_tt_1,1984,7.4
Alex Proyas,Dark City,https://www.imdb.com/title/tt0118929/?ref_=fn_tt_tt_1,1998,7.7
Saul Dibb,The Duchess,https://www.imdb.com/title/tt0864761/?ref_=fn_tt_tt_1,2008,6.9
,The Honeymooners,https://www.imdb.com/title/tt0042114/?ref_=fn_tt_tt_1,,8.7
Walter Murch,Return to Oz,https://www.imdb.com/title/tt0089908/?ref_=fn_tt_tt_1,1985,6.7
Richard Linklater,The Newton Boys,https://www.imdb.com/title/tt0120769/?ref_=fn_tt_tt_1,1998,6
Christian Alvart,Case 39,https://www.imdb.com/title/tt0795351/?ref_=fn_tt_tt_1,2009,6.2
E. Elias Merhige,Suspect Zero,https://www.imdb.com/title/tt0324127/?ref_=fn_tt_tt_1,2004,5.9
Menno Meyjes,Martian Child,https://www.imdb.com/title/tt0415965/?ref_=fn_tt_tt_1,2007,6.8
Robert Rodriguez,Spy Kids: All the Time in the World in 4D,https://www.imdb.com/title/tt1517489/?ref_=fn_tt_tt_1,2011,3.6
Jodie Foster,Money Monster,https://www.imdb.com/title/tt2241351/?ref_=fn_tt_tt_1,2016,6.7
Ronny Yu,Formula 51,https://www.imdb.com/title/tt0227984/?ref_=fn_tt_tt_1,2001,6.3
Joel Schumacher,Flawless,https://www.imdb.com/title/tt0155711/?ref_=fn_tt_tt_1,1999,6.4
Renny Harlin,Mindhunters,https://www.imdb.com/title/tt0297284/?ref_=fn_tt_tt_1,2004,6.4
Barry Levinson,What Just Happened,https://www.imdb.com/title/tt0486674/?ref_=fn_tt_tt_1,2008,5.7
Norman Jewison,The Statement,https://www.imdb.com/title/tt0340376/?ref_=fn_tt_tt_1,2003,6.2
Kenneth Branagh,The Magic Flute,https://www.imdb.com/title/tt0475331/?ref_=fn_tt_tt_1,2006,6.6
Steve Carr,Paul Blart: Mall Cop,https://www.imdb.com/title/tt1114740/?ref_=fn_tt_tt_1,2009,5.2
Mark Waters,Freaky Friday,https://www.imdb.com/title/tt0322330/?ref_=fn_tt_tt_1,2003,6.1
Judd Apatow,The 40-Year-Old Virgin,https://www.imdb.com/title/tt0405422/?ref_=fn_tt_tt_1,2005,7.1
John Madden,Shakespeare in Love,https://www.imdb.com/title/tt0138097/?ref_=fn_tt_tt_1,1998,7.2
Scott Frank,A Walk Among the Tombstones,https://www.imdb.com/title/tt0365907/?ref_=fn_tt_tt_1,2014,6.5
Ivan Reitman,Kindergarten Cop,https://www.imdb.com/title/tt0099938/?ref_=fn_tt_tt_1,1990,6
David Gordon Green,Pineapple Express,https://www.imdb.com/title/tt0910936/?ref_=fn_tt_tt_1,2008,7
Andy Tennant,Ever After: A Cinderella Story,https://www.imdb.com/title/tt0120631/?ref_=fn_tt_tt_1,1998,7
Kevin Costner,Open Range,https://www.imdb.com/title/tt0316356/?ref_=fn_tt_tt_1,2003,7.5
Joel Schumacher,Flatliners,https://www.imdb.com/title/tt0099582/?ref_=fn_tt_tt_1,1990,6.6
,It's Always Sunny in Philadelphia,https://www.imdb.com/title/tt0472954/?ref_=fn_tt_tt_1,,8.8
Richard Attenborough,A Bridge Too Far,https://www.imdb.com/title/tt0075784/?ref_=fn_tt_tt_1,1977,7.4
Wes Craven,Red Eye,https://www.imdb.com/title/tt0421239/?ref_=fn_tt_tt_1,2005,6.5
David R. Ellis,Final Destination 2,https://www.imdb.com/title/tt0309593/?ref_=fn_tt_tt_1,2003,6.2
Joel Coen,"O Brother, Where Art Thou?",https://www.imdb.com/title/tt0190590/?ref_=fn_tt_tt_1,2000,7.8
Scott Stewart,Legion,https://www.imdb.com/title/tt1038686/?ref_=fn_tt_tt_1,2010,5.2
Michael Bay,Pain & Gain,https://www.imdb.com/title/tt1980209/?ref_=fn_tt_tt_1,2013,6.5
Paul Weitz,In Good Company,https://www.imdb.com/title/tt0385267/?ref_=fn_tt_tt_1,2004,6.5
Jonathan Frakes,Clockstoppers,https://www.imdb.com/title/tt0157472/?ref_=fn_tt_tt_1,2002,5.2
Lawrence Kasdan,Silverado,https://www.imdb.com/title/tt0090022/?ref_=fn_tt_tt_1,1985,7.2
Jim Sheridan,Brothers,https://www.imdb.com/title/tt0765010/?ref_=fn_tt_tt_1,2009,7.1
Kevin Allen,Agent Cody Banks 2: Destination London,https://www.imdb.com/title/tt0358349/?ref_=fn_tt_tt_1,2004,4.5
Garry Marshall,New Year's Eve,https://www.imdb.com/title/tt1598822/?ref_=fn_tt_tt_1,2011,5.7
Michael Cristofer,Original Sin,https://www.imdb.com/title/tt0218922/?ref_=fn_tt_tt_1,2001,6
James McTeigue,The Raven,https://www.imdb.com/title/tt1486192/?ref_=fn_tt_tt_1,2012,6.4
Donald Petrie,Welcome to Mooseport,https://www.imdb.com/title/tt0361925/?ref_=fn_tt_tt_1,2004,5.2
Andrew Morahan,Highlander: The Final Dimension,https://www.imdb.com/title/tt0110027/?ref_=fn_tt_tt_1,1994,4.3
Bob Rafelson,Blood and Wine,https://www.imdb.com/title/tt0115710/?ref_=fn_tt_tt_1,1996,6.1
Michael Cohn,Snow White: A Tale of Terror,https://www.imdb.com/title/tt0119227/?ref_=fn_tt_tt_1,1997,6.3
Woody Allen,The Curse of the Jade Scorpion,https://www.imdb.com/title/tt0256524/?ref_=fn_tt_tt_1,2001,6.8
David O. Russell,Accidental Love,https://www.imdb.com/title/tt1137470/?ref_=fn_tt_tt_1,2015,4
Alan Shapiro,Flipper,https://www.imdb.com/title/tt0116322/?ref_=fn_tt_tt_1,1996,5.2
Tarsem Singh,Self/less,https://www.imdb.com/title/tt2140379/?ref_=fn_tt_tt_1,2015,6.5
Fernando Meirelles,The Constant Gardener,https://www.imdb.com/title/tt0387131/?ref_=fn_tt_tt_1,2005,7.5
Mel Gibson,The Passion of the Christ,https://www.imdb.com/title/tt0335345/?ref_=fn_tt_tt_1,2004,7.1
Chris Columbus,Mrs. Doubtfire,https://www.imdb.com/title/tt0107614/?ref_=fn_tt_tt_1,1993,6.9
Barry Levinson,Rain Man,https://www.imdb.com/title/tt0095953/?ref_=fn_tt_tt_1,1988,8
Clint Eastwood,Gran Torino,https://www.imdb.com/title/tt1205489/?ref_=fn_tt_tt_1,2008,8.2
Oliver Stone,W.,https://www.imdb.com/title/tt1175491/?ref_=fn_tt_tt_1,2008,6.4
Pierre Morel,Taken,https://www.imdb.com/title/tt0936501/?ref_=fn_tt_tt_1,2008,7.9
Michael Hoffman,The Best of Me,https://www.imdb.com/title/tt1972779/?ref_=fn_tt_tt_1,2014,6.7
Mick Jackson,The Bodyguard,https://www.imdb.com/title/tt0103855/?ref_=fn_tt_tt_1,1992,6.1
Steven Spielberg,Schindler's List,https://www.imdb.com/title/tt0108052/?ref_=fn_tt_tt_1,1993,8.9
Tate Taylor,The Help,https://www.imdb.com/title/tt1454029/?ref_=fn_tt_tt_1,2011,8.1
Bill Condon,The Fifth Estate,https://www.imdb.com/title/tt1837703/?ref_=fn_tt_tt_1,2013,6.2
Raja Gosnell,Scooby-Doo 2: Monsters Unleashed,https://www.imdb.com/title/tt0331632/?ref_=fn_tt_tt_1,2004,4.9
Oleg Stepchenko,Viy,https://www.imdb.com/title/tt1224378/?ref_=fn_tt_tt_1,2014,5.4
Ronny Yu,Freddy vs. Jason,https://www.imdb.com/title/tt0329101/?ref_=fn_tt_tt_1,2003,5.8
Michael Winterbottom,The Face of an Angel,https://www.imdb.com/title/tt2967008/?ref_=fn_tt_tt_1,2014,4.7
John A. Davis,Jimmy Neutron: Boy Genius,https://www.imdb.com/title/tt0268397/?ref_=fn_tt_tt_1,2001,6
Matt Reeves,Cloverfield,https://www.imdb.com/title/tt1060277/?ref_=fn_tt_tt_1,2008,7
Michael Pressman,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,https://www.imdb.com/title/tt0103060/?ref_=fn_tt_tt_1,1991,6
Brian De Palma,The Untouchables,https://www.imdb.com/title/tt0094226/?ref_=fn_tt_tt_1,1987,7.9
Ethan Coen,No Country for Old Men,https://www.imdb.com/title/tt0477348/?ref_=fn_tt_tt_1,2007,8.1
Tim Story,Ride Along,https://www.imdb.com/title/tt1408253/?ref_=fn_tt_tt_1,2014,6.2
Sharon Maguire,Bridget Jones's Diary,https://www.imdb.com/title/tt0243155/?ref_=fn_tt_tt_1,2001,6.7
Lasse Hallström,Chocolat,https://www.imdb.com/title/tt0241303/?ref_=fn_tt_tt_1,2000,7.3
Charles Herman-Wurmfeld,"Legally Blonde 2: Red, White & Blonde",https://www.imdb.com/title/tt0333780/?ref_=fn_tt_tt_1,2003,4.6
Andy Fickman,Parental Guidance,https://www.imdb.com/title/tt1047540/?ref_=fn_tt_tt_1,2012,6.1
Ivan Reitman,No Strings Attached,https://www.imdb.com/title/tt1411238/?ref_=fn_tt_tt_1,2011,6.2
George P. Cosmatos,Tombstone,https://www.imdb.com/title/tt0108358/?ref_=fn_tt_tt_1,1993,7.8
Andrzej Bartkowiak,Romeo Must Die,https://www.imdb.com/title/tt0165929/?ref_=fn_tt_tt_1,2000,6.1
Richard Donner,The Omen,https://www.imdb.com/title/tt0075005/?ref_=fn_tt_tt_1,1976,7.6
James Wong,Final Destination 3,https://www.imdb.com/title/tt0414982/?ref_=fn_tt_tt_1,2006,5.8
Scott Hicks,The Lucky One,https://www.imdb.com/title/tt1327194/?ref_=fn_tt_tt_1,2012,6.5
Gabor Csupo,Bridge to Terabithia,https://www.imdb.com/title/tt0398808/?ref_=fn_tt_tt_1,2007,7.2
Marc Forster,Finding Neverland,https://www.imdb.com/title/tt0308644/?ref_=fn_tt_tt_1,2004,7.8
Tyler Perry,A Madea Christmas,https://www.imdb.com/title/tt2609758/?ref_=fn_tt_tt_1,2013,4.7
Joe Carnahan,The Grey,https://www.imdb.com/title/tt1601913/?ref_=fn_tt_tt_1,2011,6.8
John Polson,Hide and Seek,https://www.imdb.com/title/tt0382077/?ref_=fn_tt_tt_1,2005,5.9
Adam McKay,Anchorman: The Legend of Ron Burgundy,https://www.imdb.com/title/tt0357413/?ref_=fn_tt_tt_1,2004,7.2
Martin Scorsese,Goodfellas,https://www.imdb.com/title/tt0099685/?ref_=fn_tt_tt_1,1990,8.7
Harald Zwart,Agent Cody Banks,https://www.imdb.com/title/tt0313911/?ref_=fn_tt_tt_1,2003,5
Kirk Jones,Nanny McPhee,https://www.imdb.com/title/tt0396752/?ref_=fn_tt_tt_1,2005,6.6
Brian De Palma,Scarface,https://www.imdb.com/title/tt0086250/?ref_=fn_tt_tt_1,1983,8.3
Steve Oedekerk,Nothing to Lose,https://www.imdb.com/title/tt0119807/?ref_=fn_tt_tt_1,1997,6.7
Bernardo Bertolucci,The Last Emperor,https://www.imdb.com/title/tt0093389/?ref_=fn_tt_tt_1,1987,7.8
Baltasar Kormákur,Contraband,https://www.imdb.com/title/tt1524137/?ref_=fn_tt_tt_1,2012,6.5
Brett Ratner,Money Talks,https://www.imdb.com/title/tt0119695/?ref_=fn_tt_tt_1,1997,6.1
Paul Thomas Anderson,There Will Be Blood,https://www.imdb.com/title/tt0469494/?ref_=fn_tt_tt_1,2007,8.1
Cathy Malkasian,The Wild Thornberrys Movie,https://www.imdb.com/title/tt0282120/?ref_=fn_tt_tt_1,2002,5.2
John Eng,Rugrats Go Wild,https://www.imdb.com/title/tt0337711/?ref_=fn_tt_tt_1,2003,5.6
Malcolm D. Lee,Undercover Brother,https://www.imdb.com/title/tt0279493/?ref_=fn_tt_tt_1,2002,5.8
Ken Kwapis,The Sisterhood of the Traveling Pants,https://www.imdb.com/title/tt0403508/?ref_=fn_tt_tt_1,2005,6.6
Chris Nahon,Kiss of the Dragon,https://www.imdb.com/title/tt0271027/?ref_=fn_tt_tt_1,2001,6.6
Fred Wolf,The House Bunny,https://www.imdb.com/title/tt0852713/?ref_=fn_tt_tt_1,2008,5.5
Bille Woodruff,Beauty Shop,https://www.imdb.com/title/tt0388500/?ref_=fn_tt_tt_1,2005,5.5
Craig Gillespie,Million Dollar Arm,https://www.imdb.com/title/tt1647668/?ref_=fn_tt_tt_1,2014,7
Phillip Noyce,The Giver,https://www.imdb.com/title/tt0435651/?ref_=fn_tt_tt_1,2014,6.5
Dennie Gordon,What a Girl Wants,https://www.imdb.com/title/tt0286788/?ref_=fn_tt_tt_1,2003,5.8
Victor Salva,Jeepers Creepers II,https://www.imdb.com/title/tt0301470/?ref_=fn_tt_tt_1,2003,5.6
Mark Helfrich,Good Luck Chuck,https://www.imdb.com/title/tt0452625/?ref_=fn_tt_tt_1,2007,5.6
Andrzej Bartkowiak,Cradle 2 the Grave,https://www.imdb.com/title/tt0306685/?ref_=fn_tt_tt_1,2003,5.8
Stephen Daldry,The Hours,https://www.imdb.com/title/tt0274558/?ref_=fn_tt_tt_1,2002,7.6
Andy Fickman,She's the Man,https://www.imdb.com/title/tt0454945/?ref_=fn_tt_tt_1,2006,6.4
Steve Bendelack,Mr. Bean's Holiday,https://www.imdb.com/title/tt0453451/?ref_=fn_tt_tt_1,2007,6.3
Dwight H. Little,Anacondas: The Hunt for the Blood Orchid,https://www.imdb.com/title/tt0366174/?ref_=fn_tt_tt_1,2004,4.6
Guillaume Canet,Blood Ties,https://www.imdb.com/title/tt1747958/?ref_=fn_tt_tt_1,2013,6.5
Kirsten Sheridan,August Rush,https://www.imdb.com/title/tt0426931/?ref_=fn_tt_tt_1,2007,7.5
Shekhar Kapur,Elizabeth,https://www.imdb.com/title/tt0127536/?ref_=fn_tt_tt_1,1998,7.5
Ronny Yu,Bride of Chucky,https://www.imdb.com/title/tt0144120/?ref_=fn_tt_tt_1,1998,5.3
Richard Fleischer,Tora! Tora! Tora!,https://www.imdb.com/title/tt0066473/?ref_=fn_tt_tt_1,1970,7.5
Bob Spiers,Spice World,https://www.imdb.com/title/tt0120185/?ref_=fn_tt_tt_1,1997,3.3
David Gordon Green,The Sitter,https://www.imdb.com/title/tt1366344/?ref_=fn_tt_tt_1,2011,5.7
Damien Dante Wayans,Dance Flick,https://www.imdb.com/title/tt1153706/?ref_=fn_tt_tt_1,2009,3.5
Frank Darabont,The Shawshank Redemption,https://www.imdb.com/title/tt0111161/?ref_=fn_tt_tt_1,1994,9.3
Simon Wincer,Crocodile Dundee in Los Angeles,https://www.imdb.com/title/tt0231402/?ref_=fn_tt_tt_1,2001,4.8
Bobby Farrelly,Kingpin,https://www.imdb.com/title/tt0116778/?ref_=fn_tt_tt_1,1996,6.9
Rupert Wyatt,The Gambler,https://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,2014,6
John Wells,August: Osage County,https://www.imdb.com/title/tt1322269/?ref_=fn_tt_tt_1,2013,7.3
Tim Fywell,Ice Princess,https://www.imdb.com/title/tt0396652/?ref_=fn_tt_tt_1,2005,6
Nigel Cole,A Lot Like Love,https://www.imdb.com/title/tt0391304/?ref_=fn_tt_tt_1,2005,6.6
Dexter Fletcher,Eddie the Eagle,https://www.imdb.com/title/tt1083452/?ref_=fn_tt_tt_1,2016,7.5
Spike Lee,He Got Game,https://www.imdb.com/title/tt0124718/?ref_=fn_tt_tt_1,1998,6.9
Jeremy Leven,Don Juan DeMarco,https://www.imdb.com/title/tt0112883/?ref_=fn_tt_tt_1,1994,6.8
,Shaun the Sheep,https://www.imdb.com/title/tt0983983/?ref_=fn_tt_tt_1,,8.3
Lasse Hallström,Dear John,https://www.imdb.com/title/tt0989757/?ref_=fn_tt_tt_1,2010,6.3
Sylvain White,The Losers,https://www.imdb.com/title/tt0480255/?ref_=fn_tt_tt_1,2010,6.4
Troy Nixey,Don't Be Afraid of the Dark,https://www.imdb.com/title/tt1270761/?ref_=fn_tt_tt_1,2010,5.6
Philip G. Atwell,War,https://www.imdb.com/title/tt0499556/?ref_=fn_tt_tt_1,2007,6.3
Paul Thomas Anderson,Punch-Drunk Love,https://www.imdb.com/title/tt0272338/?ref_=fn_tt_tt_1,2002,7.3
Jeff Schaffer,EuroTrip,https://www.imdb.com/title/tt0356150/?ref_=fn_tt_tt_1,2004,6.6
Don Michael Paul,Half Past Dead,https://www.imdb.com/title/tt0297162/?ref_=fn_tt_tt_1,2002,4.6
Paul Feig,Unaccompanied Minors,https://www.imdb.com/title/tt0488658/?ref_=fn_tt_tt_1,2006,5.1
James Bridges,"Bright Lights, Big City",https://www.imdb.com/title/tt0094799/?ref_=fn_tt_tt_1,1988,5.6
Steve Barron,The Adventures of Pinocchio,https://www.imdb.com/title/tt0115472/?ref_=fn_tt_tt_1,1996,5.3
Bill Paxton,The Greatest Game Ever Played,https://www.imdb.com/title/tt0388980/?ref_=fn_tt_tt_1,2005,7.5
Richard Kelly,The Box,https://www.imdb.com/title/tt0362478/?ref_=fn_tt_tt_1,2009,5.6
Carter Smith,The Ruins,https://www.imdb.com/title/tt0963794/?ref_=fn_tt_tt_1,2008,5.9
John Schlesinger,The Next Best Thing,https://www.imdb.com/title/tt0156841/?ref_=fn_tt_tt_1,2000,4.7
Wes Craven,My Soul to Take,https://www.imdb.com/title/tt0872230/?ref_=fn_tt_tt_1,2010,4.8
Luke Greenfield,The Girl Next Door,https://www.imdb.com/title/tt0265208/?ref_=fn_tt_tt_1,2004,6.8
Ringo Lam,Maximum Risk,https://www.imdb.com/title/tt0117011/?ref_=fn_tt_tt_1,1996,5.4
Bruce McCulloch,Stealing Harvard,https://www.imdb.com/title/tt0265808/?ref_=fn_tt_tt_1,2002,5.1
Brian Helgeland,Legend,https://www.imdb.com/title/tt3569230/?ref_=fn_tt_tt_1,2015,7
Akiva Schaffer,Hot Rod,https://www.imdb.com/title/tt0787475/?ref_=fn_tt_tt_1,2007,6.7
David R. Ellis,Shark Night 3D,https://www.imdb.com/title/tt1633356/?ref_=fn_tt_tt_1,2011,4
Alan Parker,Angela's Ashes,https://www.imdb.com/title/tt0145653/?ref_=fn_tt_tt_1,1999,7.3
Ivan Reitman,Draft Day,https://www.imdb.com/title/tt2223990/?ref_=fn_tt_tt_1,2014,6.8
Tobe Hooper,Lifeforce,https://www.imdb.com/title/tt0089489/?ref_=fn_tt_tt_1,1985,6.1
,The Powerpuff Girls,https://www.imdb.com/title/tt0175058/?ref_=fn_tt_tt_1,,7.2
